game,data_size,instruction,filename,embedding_idx,difficulty
lode_runner,16,ground platforms left and right climbable blocks center coin scattered enemy top center,level52_patch3_flip,3917,3
lode_runner,16,ground bottom band climbable blocks right and center climbable block mid coin scattered enemy center,level52_patch4,3918,3
lode_runner,16,ground top band climbable blocks left and right climbable blocks mid coin right enemy center,level52_patch4_flip,3919,3
lode_runner,16,ground platforms top and mid climbable blocks left and top climbable block mid coin center,level53_patch1,3920,3
lode_runner,16,ground platforms left and mid breakable block slope right climbable block top right climbable block mid coin left,level53_patch1_flip,3921,2
lode_runner,16,ground blocks top and right breakable block center climbable block mid climbable block left coin scattered enemy top,level53_patch2,3922,3
lode_runner,16,ground blocks mid and right breakable block left climbable block center climbable block right coin top left enemy,level53_patch2_flip,3923,3
lode_runner,16,ground top left block climbable blocks sides climbable blocks center coin scattered mid enemy center,level53_patch3,3924,4
lode_runner,16,ground top band climbable block center climbable block upper center breakable block mid blocks coin scattered enemy center,level53_patch3_flip,3925,4
lode_runner,16,ground right mass diagonal breakable block left coin scattered enemy none climbable blocks left and top,level53_patch4,3926,3
lode_runner,16,ground right mass climbable block center climbable block left coin scattered enemy left,level53_patch4_flip,3927,4
lode_runner,16,ground bands mid and low climbable blocks left coin scattered enemy cluster lower mid,level54_patch1,3928,3
lode_runner,16,ground bands mid and low climbable block left climbable block right coin scattered enemy bottom row,level54_patch1_flip,3929,4
lode_runner,16,ground border top bottom breakable block center climbable blocks right left coin scattered enemy none,level54_patch2,3930,2
lode_runner,16,ground top and bottom bands climbable blocks left and right coin scattered mid enemy center,level54_patch2_flip,3931,3
lode_runner,16,ground platforms across middle and bottom climbable blocks left coin scattered enemypink person center,level54_patch3,3932,4
lode_runner,16,ground platforms across middle and bottom climbable block right climbable block top coin scattered enemy pink person left and,level54_patch3_flip,3933,3
lode_runner,16,ground border breakable block platforms scattered coin climbable block top center climbable block none enemy none,level54_patch4,3934,3
lode_runner,16,ground top band breakable block mid band climbable blocks left coin scattered enemies none,level54_patch4_flip,3935,3
lode_runner,16,ground top border central climbable block climbable block across mid breakable block left coin,level55_patch1,3936,4
lode_runner,16,ground border top breakable block center climbable block vertical coin clusters upper corners enemy bottom center,level55_patch1_flip,3937,3
lode_runner,16,ground border platforms breakable block center climbable block top center climbable block left coin left right enemy right,level55_patch2,3938,3
lode_runner,16,ground border top and bottom breakable block central column climbable block center climbable block left coin scattered enemy,level55_patch2_flip,3939,4
lode_runner,16,ground border breakable block cross tunnels coin scattered enemy center right climbable block left climbable block none,level55_patch3,3940,4
lode_runner,16,ground borders breakable block center climbable blocks vertical climbable block left coin scattered enemy upper center,level55_patch3_flip,3941,5
lode_runner,16,ground platforms left and right climbable block center climbable block top coin scattered enemy top right,level55_patch4,3942,4
lode_runner,16,ground cross center climbable blocks left climbable blocks right coin scattered enemy bottom center,level55_patch4_flip,3943,3
lode_runner,16,ground blocks left and right breakable block top coin top corners,level56_patch1,3944,2
lode_runner,16,ground border walls breakable block top clusters coin top left and top right,level56_patch1_flip,3945,2
lode_runner,16,ground bottom strip breakable block right mass climbable block left climbable block none coin top left enemy none,level56_patch2,3946,2
lode_runner,16,ground bottom strip breakable block left wall center pillar coin top left and top center climbable block,level56_patch2_flip,3947,3
lode_runner,16,ground border breakable block center pit climbable block right coin mid enemy left,level56_patch3,3948,4
lode_runner,16,ground border breakable block center pit coin midright climbable block left climbable block none enemy none,level56_patch3_flip,3949,3
lode_runner,16,ground border breakable block central basin coin scattered mid enemy bottom center,level56_patch4,3950,2
lode_runner,16,ground border breakable block central pits coin top center enemy bottom center,level56_patch4_flip,3951,3
lode_runner,16,ground border breakable block maze climbable blocks left and center climbable block none coin row mid enemy,level57_patch1,3952,4
lode_runner,16,ground border maze breakable block corridors coin left mid row enemy bottom center climbable block right climbable block,level57_patch1_flip,3953,3
lode_runner,16,ground border platforms breakable block right cluster coin scattered enemy pink mid right climbable blocks left,level57_patch2,3954,3
lode_runner,16,ground border top left right breakable block central bands climbable blocks right coin scattered enemy left,level57_patch2_flip,3955,4
lode_runner,16,ground border left bottom breakable block top right coin row top enemy center climbable block bottom center,level57_patch3,3956,3
lode_runner,16,ground border breakable block center climbable block right climbable block bottom coin top enemypink person,level57_patch3_flip,3957,4
lode_runner,16,ground platforms left center climbable block right climbable block mid coin scattered enemy center,level57_patch4,3958,3
lode_runner,16,ground border left breakable block center right climbable blocks mid left climbable blocks mid coin top mid,level57_patch4_flip,3959,4
lode_runner,16,ground border central climbable block mid climbable block coin midright enemy center dig,level58_patch1,3960,2
lode_runner,16,ground border platforms breakable block center climbable block left climbable block mid right coin scattered enemy bottom left,level58_patch1_flip,3961,3
lode_runner,16,ground top border breakable block left mass climbable blocks center right climbable block left coin scattered enemy,level58_patch2,3962,3
lode_runner,16,ground border breakable block center climbable blocks vertical climbable blocks right coin scattered enemy left,level58_patch2_flip,3963,4
lode_runner,16,ground border breakable block platforms climbable blocks left center climbable block top center coin scattered enemy center,level58_patch3,3964,4
lode_runner,16,ground platforms left breakable block patches climbable block none climbable block right coin bottom left enemy center,level58_patch3_flip,3965,4
lode_runner,16,ground border breakable block blocks left and bottom climbable block columns center climbable block right coin midright,level58_patch4,3966,4
lode_runner,16,ground border breakable block center left climbable block top left climbable block center right coin scattered enemy bottom,level58_patch4_flip,3967,4
lode_runner,16,ground border breakable block scattered mid climbable block right climbable block center coin clusters enemy right,level59_patch1,3968,3
lode_runner,16,ground scattered platforms center and right climbable block far right climbable block top left coin mid left enemy pink,level59_patch1_flip,3969,3
lode_runner,16,ground platforms scattered center right climbable blocks both sides climbable block mid coin clusters enemy center,level59_patch2,3970,4
lode_runner,16,ground platforms left and mid breakable block right clusters climbable blocks left and right coin scattered,level59_patch2_flip,3971,3
lode_runner,16,ground clusters top left and right breakable block scattered mid coin left mid enemy top center,level59_patch3,3972,3
lode_runner,16,ground platforms scattered top and mid climbable block center climbable block right coin left enemy left,level59_patch3_flip,3973,4
lode_runner,16,ground platforms scattered mid left and mid right climbable blocks at edges and center coin on platforms,level59_patch4,3974,3
lode_runner,16,ground bottom band breakable block scattered mid climbable block none climbable block left edge coin scattered enemy mid,level59_patch4_flip,3975,4
lode_runner,16,ground top left and top right climbable block center coin left enemypink person,level5_patch1,3976,3
lode_runner,16,ground left and right climbable blocks center climbable block top coin top left enemy,level5_patch1_flip,3977,3
lode_runner,16,ground platforms left and right climbable block center climbable block top coin scattered enemy top center,level5_patch2,3978,3
lode_runner,16,ground border breakable block right climbable block center climbable block top coin scattered enemy top left,level5_patch2_flip,3979,2
lode_runner,16,ground top left and mid right breakable block bottom climbable block left climbable block center and right coin,level5_patch3,3980,3
lode_runner,16,ground platforms left and right climbable blocks center and right climbable block top coin scattered enemy pink person,level5_patch3_flip,3981,3
lode_runner,16,ground platforms top middle bottom climbable blocks left center right coin top center mid right enemy left,level5_patch4,3982,3
lode_runner,16,ground platforms across top mid bottom climbable blocks center left right coin top left mid left enemy,level5_patch4_flip,3983,3
lode_runner,16,ground bottom band breakable block central blocks coin scattered mid enemy pink left mid climbable block top,level60_patch1,3984,4
lode_runner,16,ground border breakable block left wall platforms coin scattered upper mid enemy mid climbable block top climbable block,level60_patch1_flip,3985,3
lode_runner,16,ground border maze climbable blocks right center climbable blocks left coin scattered enemy top left,level60_patch2,3986,3
lode_runner,16,ground border left bottom breakable block center climbable block left climbable block left coin scattered enemy top,level60_patch2_flip,3987,4
lode_runner,16,ground border breakable block platforms center coin scattered enemy right climbable block left climbable block none,level60_patch3,3988,2
lode_runner,16,ground border left top right breakable block bottom climbable block left climbable block none coin scattered enemy none,level60_patch3_flip,3989,3
lode_runner,16,ground border maze breakable block center corridors coin scattered enemy pink person upper left climbable block right,level60_patch4,3990,4
lode_runner,16,ground border maze breakable block center spiral climbable blocks left coin scattered enemies sparse,level60_patch4_flip,3991,4
lode_runner,16,ground border platforms left center right climbable block right climbable block top left coin top left enemy left center,level61_patch1,3992,3
lode_runner,16,ground border platforms climbable blocks left center climbable block right coin top right enemies left bottom,level61_patch1_flip,3993,3
lode_runner,16,ground platforms left and mid climbable block center climbable block right coin left and right enemy center,level61_patch2,3994,3
lode_runner,16,ground bottom band breakable block left mass climbable block left climbable block mid coin scattered enemy center,level61_patch2_flip,3995,3
lode_runner,16,ground border breakable block platforms climbable blocks left and center climbable block top left coin scattered enemy,level61_patch3,3996,3
lode_runner,16,ground border breakable block central blocks climbable block left climbable block none coin scattered enemy bottom center,level61_patch3_flip,3997,3
lode_runner,16,ground border breakable block scattered platforms climbable blocks center right climbable block left coin scattered enemy pink,level61_patch4,3998,4
lode_runner,16,ground left climbable block climbable block mid breakable block scattered coin scattered enemy center,level61_patch4_flip,3999,3
lode_runner,16,ground border walls breakable block corridors climbable blocks left center right climbable blocks top left coin scattered,level62_patch1,4000,3
lode_runner,16,ground border maze breakable block corridors climbable blocks right center climbable block left coin scattered enemy left,level62_patch1_flip,4001,3
lode_runner,16,ground border left bottom breakable block platforms climbable block right climbable block top coin scattered enemy left,level62_patch2,4002,3
lode_runner,16,ground border left bottom climbable blocks left climbable blocks mid coin scattered enemy right,level62_patch2_flip,4003,4
lode_runner,16,ground border breakable block center climbable blocks left climbable blocks right coin scattered enemies top right bottom,level62_patch3,4004,4
lode_runner,16,ground border breakable block maze climbable blocks right center climbable block left coin scattered enemies left top,level62_patch3_flip,4005,3
lode_runner,16,ground border maze breakable block corridors climbable block right climbable block top coin scattered enemy center,level62_patch4,4006,3
lode_runner,16,ground border maze breakable block central blocks climbable block left climbable block none coin scattered enemy bottom center,level62_patch4_flip,4007,3
lode_runner,16,ground border breakable block columns climbable block center climbable block left coin scattered enemy top left,level63_patch1,4008,3
lode_runner,16,ground border platforms climbable blocks center right climbable blocks left coin scattered top enemy left middle,level63_patch1_flip,4009,3
lode_runner,16,ground blocks left and bottom breakable block center climbable block top center climbable block right coin top left,level63_patch2,4010,4
lode_runner,16,ground border breakable block maze climbable blocks left climbable blocks top coin center enemy top center,level63_patch2_flip,4011,4
lode_runner,16,ground border breakable block maze climbable blocks vertical center left right coin scattered enemy bottom center,level63_patch3,4012,4
lode_runner,16,ground border maze breakable block central blocks climbable blocks vertical mid right climbable block top left coin,level63_patch3_flip,4013,4
lode_runner,16,ground border maze climbable blocks top center right coin center enemy right center,level63_patch4,4014,4
lode_runner,16,ground border maze breakable block corridors climbable blocks left and center climbable block center coin top center,level63_patch4_flip,4015,4
lode_runner,16,ground border left top climbable blocks center climbable blocks top coin scattered enemy top,level64_patch1,4016,3
lode_runner,16,ground border top right breakable block left blocks climbable blocks center right coin scattered enemy top,level64_patch1_flip,4017,3
lode_runner,16,ground border top left climbable blocks central climbable block top coin scattered enemy top,level64_patch2,4018,4
lode_runner,16,climbable block center with climbable block top ground platforms coin scattered enemy left,level64_patch2_flip,4019,3
lode_runner,16,ground border breakable block center climbable blocks vertical climbable blocks none coin scattered enemy right,level64_patch3,4020,3
lode_runner,16,ground platforms left and right climbable blocks center and right coin scattered enemy none,level64_patch3_flip,4021,3
lode_runner,16,ground platforms stacked climbable blocks central coin scattered enemy right middle,level64_patch4,4022,2
lode_runner,16,ground platforms stacked center climbable blocks left and right coin scattered enemy bottom left,level64_patch4_flip,4023,4
lode_runner,16,ground blocks left and bottom climbable block center climbable block top right coin top left,level65_patch1,4024,4
lode_runner,16,ground border breakable block central block climbable blocks right and center climbable block left coin top left,level65_patch1_flip,4025,4
lode_runner,16,ground top and right climbable blocks left and right coin scattered enemy top left,level65_patch2,4026,3
lode_runner,16,ground left slope breakable block top right coin top center climbable block left climbable block right enemy top,level65_patch2_flip,4027,5
lode_runner,16,ground border breakable block blocks right climbable blocks center right coin right enemy top left,level65_patch3,4028,4
lode_runner,16,ground bottom breakable block left and right blocks climbable blocks center and right climbable block top coin,level65_patch3_flip,4029,3
lode_runner,16,ground bottom right breakable block upper right climbable blocks left and center climbable block,level65_patch4,4030,2
lode_runner,16,ground blocks top left and bottom left breakable block top left coin top left climbable block left,level65_patch4_flip,4031,3
lode_runner,16,ground left and top climbable blocks center climbable block right breakable block bottom,level66_patch1,4032,4
lode_runner,16,ground left mass coin left enemy left climbable block diagonal center climbable block top,level66_patch1_flip,4033,4
lode_runner,16,ground left cluster coin scattered climbable block diagonal right climbable block top enemy left,level66_patch2,4034,4
lode_runner,16,ground top left slope climbable blocks along left edge climbable block mid left coin mid right enemy right,level66_patch2_flip,4035,4
lode_runner,16,ground left slope climbable blocks coin top right cluster enemy center,level66_patch3,4036,4
lode_runner,16,ground bottom and right breakable block left coin upper left climbable block top center climbable block right enemy,level66_patch3_flip,4037,4
lode_runner,16,ground borders breakable block left mass coin top left enemy bottom left climbable block top center climbable block,level66_patch4,4038,4
lode_runner,16,ground left and right breakable block center climbable block left climbable block none coin none enemy center,level66_patch4_flip,4039,4
lode_runner,16,ground border top left right bottom breakable block center climbable block right climbable block top center coin top,level67_patch1,4040,3
lode_runner,16,ground border top left climbable block left climbable block mid coin mid left enemy center,level67_patch1_flip,4041,2
lode_runner,16,ground blocks top and mid climbable blocks left climbable block mid coin scattered enemy,level67_patch2,4042,4
lode_runner,16,ground blocks top left and bottom climbable blocks right coin mid enemy left,level67_patch2_flip,4043,3
lode_runner,16,ground border breakable block blocks center left right climbable block right climbable block top coin top enemy upper,level67_patch3,4044,4
lode_runner,16,ground blocks right half breakable block left center climbable block far left climbable block top left coin upper,level67_patch3_flip,4045,3
lode_runner,16,ground border top breakable block clusters center right climbable blocks left center coin upper left enemy,level67_patch4,4046,4
lode_runner,16,ground border left bottom breakable block central blocks climbable block right coin top,level67_patch4_flip,4047,3
lode_runner,16,ground border top left breakable block scattered climbable block center climbable block top coin,level68_patch1,4048,4
lode_runner,16,ground border breakable block central columns coin mid right enemy top left climbable block bottom left climbable block,level68_patch1_flip,4049,4
lode_runner,16,ground border maze breakable block pockets coin left mid enemy left mid climbable block none climbable block none,level68_patch2,4050,4
lode_runner,16,ground border breakable block left and right climbable block top center climbable block center coin scattered enemy right,level68_patch2_flip,4051,3
lode_runner,16,ground border breakable block center climbable blocks left right coin rows mid enemy top center,level68_patch3,4052,5
lode_runner,16,ground border breakable block center climbable block left climbable block top coin bottom enemy top left,level68_patch3_flip,4053,3
lode_runner,16,ground border breakable block left and right climbable block center climbable block center coin top center enemy none,level68_patch4,4054,3
lode_runner,16,ground border breakable block scattered climbable blocks center right climbable block top coin mid right enemy left,level68_patch4_flip,4055,4
lode_runner,16,ground bottom breakable block center right coin scattered enemy pink upper center climbable block left climbable block none,level69_patch1,4056,4
lode_runner,16,ground border breakable block left center coin scattered enemy right center climbable block left climbable block none,level69_patch1_flip,4057,4
lode_runner,16,ground bottom left climbable blocks left climbable block mid coin scattered enemy center,level69_patch2,4058,3
lode_runner,16,ground bottom left climbable blocks right climbable block top coin center enemypink,level69_patch2_flip,4059,4
lode_runner,16,ground bottom band climbable block left climbable block top coin scattered enemy center,level69_patch3,4060,3
lode_runner,16,ground border breakable block top right coin scattered mid enemy bottom center climbable blocks sides,level69_patch3_flip,4061,4
lode_runner,16,ground left block with climbable block climbable block top coin scattered enemy upper left,level69_patch4,4062,4
lode_runner,16,ground border left bottom right breakable block clusters top mid climbable block top climbable block right coin scattered,level69_patch4_flip,4063,3
lode_runner,16,ground border top left right breakable block center climbable block left climbable block center coin scattered enemy none,level6_patch1,4064,3
lode_runner,16,ground border breakable block center climbable block left climbable block top coin scattered enemy right,level6_patch1_flip,4065,4
lode_runner,16,ground border breakable block top left coin scattered climbable block left climbable block right enemy center,level6_patch2,4066,3
lode_runner,16,ground border breakable block center climbable block left climbable block top coin scattered enemy center,level6_patch2_flip,4067,3
lode_runner,16,ground border breakable block left mass climbable block right climbable block top coin center enemy right,level6_patch3,4068,4
lode_runner,16,ground border breakable block blocks center right climbable blocks left center climbable blocks right coin top left,level6_patch3_flip,4069,4
lode_runner,16,ground border breakable block center climbable block right climbable block none coin scattered enemy top center,level6_patch4,4070,5
lode_runner,16,ground border breakable block center climbable block left climbable block left coin scattered enemy center,level6_patch4_flip,4071,3
lode_runner,16,ground border top left climbable block center coin mid right enemypink person,level70_patch1,4072,3
lode_runner,16,ground bottom band climbable block center coin left enemypink person upper center breakable block,level70_patch1_flip,4073,4
lode_runner,16,ground left wall and bottom platform climbable block center coin scattered right enemy right,level70_patch2,4074,4
lode_runner,16,ground bottom platform climbable block center coin scattered upper left enemy left climbable block none,level70_patch2_flip,4075,3
lode_runner,16,ground border top left breakable block center climbable blocks right climbable block left coin scattered enemy none,level70_patch3,4076,3
lode_runner,16,ground top band climbable blocks left climbable blocks center breakable block mid coin scattered enemies right,level70_patch3_flip,4077,4
lode_runner,16,ground central platform climbable blocks center climbable blocks left breakable block bottom coin scattered enemy left,level70_patch4,4078,3
lode_runner,16,ground bottom band breakable block left mid climbable block left climbable block center coin scattered enemy right mid,level70_patch4_flip,4079,4
lode_runner,16,ground border top left climbable block center climbable block top coin scattered mid enemy right,level71_patch1,4080,3
lode_runner,16,ground border top left climbable block center climbable block mid coin left mid enemy left,level71_patch1_flip,4081,4
lode_runner,16,ground border breakable block center blocks climbable blocks left and right climbable block top coin scattered enemy,level71_patch2,4082,3
lode_runner,16,ground border breakable block center climbable blocks left right climbable block top coin scattered enemy top left,level71_patch2_flip,4083,3
lode_runner,16,ground border left top breakable block maze center climbable blocks vertical climbable blocks horizontal,level71_patch3,4084,2
lode_runner,16,ground border central climbable block left climbable block scattered breakable block coin bottom left,level71_patch3_flip,4085,4
lode_runner,16,ground border breakable block maze center climbable blocks left and center climbable block left coin scattered enemy,level71_patch4,4086,4
lode_runner,16,ground border breakable block center coin scattered climbable blocks left right climbable block top enemy right,level71_patch4_flip,4087,4
lode_runner,16,ground border top left breakable block central block climbable block left climbable block top,level72_patch1,4088,3
lode_runner,16,ground central platform with right climbable block climbable block left coin top enemy pink person right coin,level72_patch1_flip,4089,4
lode_runner,16,ground border breakable block left center coin scattered enemy pink person upper left climbable block left climbable block,level72_patch2,4090,3
lode_runner,16,ground border breakable block center climbable blocks right and top climbable block mid coin scattered enemy left,level72_patch2_flip,4091,3
lode_runner,16,ground border breakable block center climbable block left climbable block top coin scattered enemy bottom left,level72_patch3,4092,3
lode_runner,16,ground border breakable block center climbable block right climbable block top coin scattered enemy right center,level72_patch3_flip,4093,3
lode_runner,16,ground left block breakable block center shaft climbable block right climbable block top coin scattered enemy bottom right,level72_patch4,4094,4
lode_runner,16,ground border breakable block center climbable block left right climbable block top coin scattered enemy upper left,level72_patch4_flip,4095,4
lode_runner,16,ground bottom left climbable block center climbable block top right coin left enemy top left,level73_patch1,4096,4
lode_runner,16,ground left platform climbable block top center climbable block right coin cluster top enemy left,level73_patch1_flip,4097,3
lode_runner,16,ground bottom platform climbable block center climbable block top coin left enemy top left,level73_patch2,4098,3
lode_runner,16,ground bottom band breakable block left pyramid coin right mid enemy top left climbable block center climbable block,level73_patch2_flip,4099,1
lode_runner,16,ground top left climbable block right climbable block mid coin scattered enemy right,level73_patch3,4100,4
lode_runner,16,ground left platforms climbable block top left climbable block top center breakable block top right coin mid left,level73_patch3_flip,4101,4
lode_runner,16,ground bottom strip climbable blocks left center right coin left enemy left climbable block none,level73_patch4,4102,3
lode_runner,16,ground bottom band climbable blocks left and right climbable block mid coin top right enemy center,level73_patch4_flip,4103,3
lode_runner,16,ground border breakable block center climbable block right climbable block top coin scattered enemy left,level74_patch1,4104,2
lode_runner,16,ground border walls breakable block central block coin center enemy right climbable block top left climbable block none,level74_patch1_flip,4105,2
lode_runner,16,ground border top left climbable block top left climbable block top coin mid right enemy,level74_patch2,4106,2
lode_runner,16,ground fills map with top climbable block and right climbable block coin scattered left enemy pink person left,level74_patch2_flip,4107,3
lode_runner,16,ground border top left breakable block mid climbable block right climbable block top coin,level74_patch3,4108,2
lode_runner,16,ground border climbable block left climbable block top coin scattered right enemy bottom left,level74_patch3_flip,4109,1
lode_runner,16,ground border top left breakable block center climbable block left climbable block right coin mid enemy right,level74_patch4,4110,3
lode_runner,16,ground border top and sides breakable block left platforms climbable block left climbable block center coin scattered enemy,level74_patch4_flip,4111,2
lode_runner,16,ground border top right climbable block right coin cluster center enemy left,level75_patch1,4112,4
lode_runner,16,ground border breakable block center coin cluster lower left climbable block left climbable block right enemy mid right,level75_patch1_flip,4113,3
lode_runner,16,ground platforms top and mid climbable block center climbable block right coin left clusters enemy pink lower left,level75_patch2,4114,4
lode_runner,16,ground border left bottom climbable block left climbable block top coin pyramid center enemyp,level75_patch2_flip,4115,3
lode_runner,16,ground left block breakable block center pyramid coin enemy bottom center climbable block right climbable block right,level75_patch3,4116,3
lode_runner,16,ground bottom breakable block central pyramid coin scattered enemy right climbable block right climbable block none,level75_patch3_flip,4117,3
lode_runner,16,ground border breakable block left cluster coin scattered left enemy center climbable block right climbable block right,level75_patch4,4118,3
lode_runner,16,ground border breakable block left block coin top left enemy bottom left climbable blocks center right,level75_patch4_flip,4119,3
lode_runner,16,ground border frame breakable block central blocks climbable block left climbable block none coin scattered enemy none,level76_patch1,4120,4
lode_runner,16,ground border top and bottom climbable blocks left and center coin scattered right enemies near top center,level76_patch1_flip,4121,4
lode_runner,16,ground border top left climbable block right climbable block mid coin top enemypink,level76_patch2,4122,3
lode_runner,16,ground border breakable block right clusters climbable block left climbable block top coin center enemy left,level76_patch2_flip,4123,1
lode_runner,16,ground border top and right breakable block diagonal piles coin scattered climbable block left climbable block center enemy,level76_patch3,4124,2
lode_runner,16,ground border breakable block left mid clusters climbable block center climbable block left coin right enemy none,level76_patch3_flip,4125,2
lode_runner,16,ground left and bottom breakable block scattered climbable block mid climbable block right coin left enemy center,level76_patch4,4126,3
lode_runner,16,ground border central climbable block right breakable block chamber with coin enemy pink person,level76_patch4_flip,4127,3
lode_runner,16,ground top left platform climbable block far left climbable block mid left coin top center enemy pink person left,level77_patch1,4128,4
lode_runner,16,ground left mass climbable block right climbable block top coin mid enemy upper right,level77_patch1_flip,4129,1
lode_runner,16,ground left mass breakable block right climbable block center climbable block top coin mid enemy top right,level77_patch2,4130,3
lode_runner,16,ground top left platform climbable block far left coin mid left enemy pink person bottom left,level77_patch2_flip,4131,4
lode_runner,16,ground border left bottom right breakable block center blocks climbable block center coin top left enemy none,level77_patch3,4132,4
lode_runner,16,ground border top left climbable block right coin top left enemy center,level77_patch3_flip,4133,4
lode_runner,16,ground border top left breakable block center climbable block right climbable block none coin scattered enemy none,level77_patch4,4134,3
lode_runner,16,ground border walls breakable block central block climbable block vertical center climbable block none coin none enemy none,level77_patch4_flip,4135,2
lode_runner,16,ground border top bottom breakable block center left climbable block vertical center climbable block left coin center enemy,level78_patch1,4136,3
lode_runner,16,ground left blocks breakable block right slope climbable blocks center climbable block none coin scattered enemy top,level78_patch1_flip,4137,3
lode_runner,16,ground bottom and right breakable block bands coin scattered climbable blocks right climbable block none enemy none,level78_patch2,4138,3
lode_runner,16,ground border breakable block central blocks coin scattered inside enemy right middle climbable block left climbable block none,level78_patch2_flip,4139,3
lode_runner,16,ground top and mid platforms breakable block right mass climbable blocks center and right climbable block none,level78_patch3,4140,3
lode_runner,16,ground border breakable block blocks mid right climbable block cluster center climbable block left coin top enemy top,level78_patch3_flip,4141,4
lode_runner,16,ground top right blocks breakable block scattered coin left and mid enemy pink mid left climbable block,level78_patch4,4142,3
lode_runner,16,ground border breakable block platforms climbable block left climbable block center coin scattered enemy lower center,level78_patch4_flip,4143,4
lode_runner,16,ground bottom and mid platforms climbable blocks left and right climbable block top coin right mid enemy top,level79_patch1,4144,4
lode_runner,16,ground bottom band breakable block scattered mid climbable block left climbable block left coin left enemy top center,level79_patch1_flip,4145,3
lode_runner,16,ground platforms left and right climbable block left climbable block top coin mid right enemy top center,level79_patch2,4146,3
lode_runner,16,ground bottom band climbable blocks center right climbable block left coin left mid enemy top left,level79_patch2_flip,4147,4
lode_runner,16,ground border breakable block center climbable block left climbable block top coin right enemy top left,level79_patch3,4148,5
lode_runner,16,ground border breakable block center coin scattered enemy top center climbable block left climbable block none,level79_patch3_flip,4149,3
lode_runner,16,ground platforms left and right climbable blocks center and right coin mid left enemy mid left,level79_patch4,4150,4
lode_runner,16,ground platforms throughout breakable block left center climbable block center climbable block left coin scattered enemy right center,level79_patch4_flip,4151,3
lode_runner,16,ground platforms left and right climbable block center coin scattered enemy left,level7_patch1,4152,4
lode_runner,16,ground platforms across middle and right breakable block top left climbable blocks left and center coin,level7_patch1_flip,4153,2
lode_runner,16,ground left platforms climbable block top left climbable block center breakable block right coin scattered enemypink,level7_patch2,4154,3
lode_runner,16,ground blocks bottom left and mid right climbable block center climbable block top right coin scattered enemy top right,level7_patch2_flip,4155,4
lode_runner,16,ground bottom band climbable blocks central and right coin scattered mid left enemy top left,level7_patch3,4156,4
lode_runner,16,ground platforms across middle and lower climbable block left climbable block center right coin scattered enemy top center,level7_patch3_flip,4157,3
lode_runner,16,ground left blocks breakable block right mass climbable block center climbable block top coin mid left enemy bottom,level7_patch4,4158,3
lode_runner,16,ground bottom band climbable blocks left and center climbable block right coin scattered mid enemy bottom left,level7_patch4_flip,4159,3
lode_runner,16,ground border breakable block center climbable block left climbable block top coin scattered enemy right,level80_patch1,4160,4
lode_runner,16,ground left platforms climbable block center climbable block right coin scattered enemypink person center,level80_patch1_flip,4161,4
lode_runner,16,ground left platforms breakable block blocks top left coin scattered left enemypink person,level80_patch2,4162,3
lode_runner,16,ground border breakable block top right coin top right climbable block left climbable block mid left enemyp,level80_patch2_flip,4163,3
lode_runner,16,ground top right platform breakable block left block climbable block center coin scattered enemy top left,level80_patch3,4164,4
lode_runner,16,ground border left top breakable block right climbable block center coin right enemy top right,level80_patch3_flip,4165,2
lode_runner,16,ground top left platform climbable block above climbable block center coin scattered enemy bottom left,level80_patch4,4166,4
lode_runner,16,ground bottom left platform climbable block far left coin upper center enemy right center,level80_patch4_flip,4167,4
lode_runner,16,ground bottom band climbable block left edge climbable block top center coin clusters mid right enemy top center,level81_patch1,4168,3
lode_runner,16,ground border top bottom breakable block central clusters coin scattered left center enemy top left climbable block,level81_patch1_flip,4169,4
lode_runner,16,ground bottom band climbable blocks left center right coin clusters mid left mid right enemy top right,level81_patch2,4170,3
lode_runner,16,ground bottom left breakable block mid left coin clusters mid right climbable block center climbable block top left,level81_patch2_flip,4171,3
lode_runner,16,ground left mass breakable block center right coin scattered enemy top left climbable block center climbable block none,level81_patch3,4172,4
lode_runner,16,ground bottom band climbable blocks center and right coin clusters left and right enemies scattered,level81_patch3_flip,4173,4
lode_runner,16,ground bottom band climbable block center climbable block right coin clusters top enemy right mid,level81_patch4,4174,4
lode_runner,16,ground bottom band climbable block left climbable block center breakable block blocks top coin scattered enemy right,level81_patch4_flip,4175,2
lode_runner,16,ground border breakable block center climbable block right climbable block top coin scattered enemy left,level82_patch1,4176,3
lode_runner,16,ground top left climbable blocks left climbable block mid coin scattered enemy right,level82_patch1_flip,4177,4
lode_runner,16,ground left and top platforms climbable block far left climbable block mid coin scattered enemy right,level82_patch2,4178,4
lode_runner,16,ground border top left right breakable block center climbable block top right climbable block mid left coin scattered,level82_patch2_flip,4179,4
lode_runner,16,ground border breakable block right coin scattered enemypink person center climbable block left climbable block,level82_patch3,4180,4
lode_runner,16,ground border breakable block left top clusters climbable block left climbable block mid coin scattered enemy bottom left,level82_patch3_flip,4181,3
lode_runner,16,ground border breakable block left block climbable blocks left and center climbable block top coin top right,level82_patch4,4182,3
lode_runner,16,ground border breakable block platforms climbable blocks left right climbable block top coin left enemy center,level82_patch4_flip,4183,4
lode_runner,16,ground left and bottom breakable block central climbable block none climbable block central coin scattered enemy pink left,level83_patch1,4184,3
lode_runner,16,ground border breakable block central mass climbable blocks mid right climbable block left coin scattered enemy upper,level83_patch1_flip,4185,4
