game,data_size,instruction,filename,embedding_idx,difficulty
lode_runner,16,ground border diggable ground center ladder left rope top gold scattered enemy right,level6_patch1_flip,4065,4
lode_runner,16,ground border diggable ground top left gold scattered ladder left rope right enemy center,level6_patch2,4066,3
lode_runner,16,ground border diggable ground center ladder left rope top gold scattered enemy center,level6_patch2_flip,4067,3
lode_runner,16,ground border diggable ground left mass ladder right rope top gold center enemy right,level6_patch3,4068,4
lode_runner,16,ground border diggable ground blocks center right ladders left center ropes right gold top left,level6_patch3_flip,4069,4
lode_runner,16,ground border diggable ground center ladder right rope none gold scattered enemy top center,level6_patch4,4070,5
lode_runner,16,ground border diggable ground center rope left ladder left gold scattered enemy center,level6_patch4_flip,4071,3
lode_runner,16,ground border top left ladder center gold mid right enemypink person,level70_patch1,4072,3
lode_runner,16,ground bottom band ladder center gold left enemypink person upper center diggable ground,level70_patch1_flip,4073,4
lode_runner,16,ground left wall and bottom platform ladder center gold scattered right enemy right,level70_patch2,4074,4
lode_runner,16,ground bottom platform ladder center gold scattered upper left enemy left rope none,level70_patch2_flip,4075,3
lode_runner,16,ground border top left diggable ground center ladders right rope left gold scattered enemy none,level70_patch3,4076,3
lode_runner,16,ground top band ladders left ropes center diggable ground mid gold scattered enemies right,level70_patch3_flip,4077,4
lode_runner,16,ground central platform ladders center ropes left diggable ground bottom gold scattered enemy left,level70_patch4,4078,3
lode_runner,16,ground bottom band diggable ground left mid rope left ladder center gold scattered enemy right mid,level70_patch4_flip,4079,4
lode_runner,16,ground border top left ladder center rope top gold scattered mid enemy right,level71_patch1,4080,3
lode_runner,16,ground border top left ladder center rope mid gold left mid enemy left,level71_patch1_flip,4081,4
lode_runner,16,ground border diggable ground center blocks ladders left and right rope top gold scattered enemy,level71_patch2,4082,3
lode_runner,16,ground border diggable ground center ladders left right rope top gold scattered enemy top left,level71_patch2_flip,4083,3
lode_runner,16,ground border left top diggable ground maze center ladders vertical ropes horizontal,level71_patch3,4084,2
lode_runner,16,ground border central ladder left rope scattered diggable ground gold bottom left,level71_patch3_flip,4085,4
lode_runner,16,ground border diggable ground maze center ladders left and center rope left gold scattered enemy,level71_patch4,4086,4
lode_runner,16,ground border diggable ground center gold scattered ladders left right rope top enemy right,level71_patch4_flip,4087,4
lode_runner,16,ground border top left diggable ground central block ladder left rope top,level72_patch1,4088,3
lode_runner,16,ground central platform with right ladder rope left gold top enemy pink person right gold,level72_patch1_flip,4089,4
lode_runner,16,ground border diggable ground left center gold scattered enemy pink person upper left ladder left rope,level72_patch2,4090,3
lode_runner,16,ground border diggable ground center ladders right and top rope mid gold scattered enemy left,level72_patch2_flip,4091,3
lode_runner,16,ground border diggable ground center ladder left rope top gold scattered enemy bottom left,level72_patch3,4092,3
lode_runner,16,ground border diggable ground center ladder right rope top gold scattered enemy right center,level72_patch3_flip,4093,3
lode_runner,16,ground left block diggable ground center shaft ladder right rope top gold scattered enemy bottom right,level72_patch4,4094,4
lode_runner,16,ground border diggable ground center ladder left right rope top gold scattered enemy upper left,level72_patch4_flip,4095,4
lode_runner,16,ground bottom left ladder center rope top right gold left enemy top left,level73_patch1,4096,4
lode_runner,16,ground left platform rope top center ladder right gold cluster top enemy left,level73_patch1_flip,4097,3
lode_runner,16,ground bottom platform ladder center rope top gold left enemy top left,level73_patch2,4098,3
lode_runner,16,ground bottom band diggable ground left pyramid gold right mid enemy top left ladder center rope,level73_patch2_flip,4099,1
lode_runner,16,ground top left ladder right rope mid gold scattered enemy right,level73_patch3,4100,4
lode_runner,16,ground left platforms rope top left ladder top center diggable ground top right gold mid left,level73_patch3_flip,4101,4
lode_runner,16,ground bottom strip ladders left center right gold left enemy left rope none,level73_patch4,4102,3
lode_runner,16,ground bottom band ladders left and right rope mid gold top right enemy center,level73_patch4_flip,4103,3
lode_runner,16,ground border diggable ground center ladder right rope top gold scattered enemy left,level74_patch1,4104,2
lode_runner,16,ground border walls diggable ground central block gold center enemy right ladder top left rope none,level74_patch1_flip,4105,2
lode_runner,16,ground border top left ladder top left rope top gold mid right enemy,level74_patch2,4106,2
lode_runner,16,ground fills map with top ladder and right rope gold scattered left enemy pink person left,level74_patch2_flip,4107,3
lode_runner,16,ground border top left diggable ground mid ladder right rope top gold,level74_patch3,4108,2
lode_runner,16,ground border ladder left rope top gold scattered right enemy bottom left,level74_patch3_flip,4109,1
lode_runner,16,ground border top left diggable ground center ladder left rope right gold mid enemy right,level74_patch4,4110,3
lode_runner,16,ground border top and sides diggable ground left platforms ladder left rope center gold scattered enemy,level74_patch4_flip,4111,2
lode_runner,16,ground border top right ladder right gold cluster center enemy left,level75_patch1,4112,4
lode_runner,16,ground border diggable ground center gold cluster lower left ladder left rope right enemy mid right,level75_patch1_flip,4113,3
lode_runner,16,ground platforms top and mid rope center ladder right gold left clusters enemy pink lower left,level75_patch2,4114,4
lode_runner,16,ground border left bottom ladder left rope top gold pyramid center enemyp,level75_patch2_flip,4115,3
lode_runner,16,ground left block diggable ground center pyramid gold enemy bottom center rope right ladder right,level75_patch3,4116,3
lode_runner,16,ground bottom diggable ground central pyramid gold scattered enemy right ladder right rope none,level75_patch3_flip,4117,3
lode_runner,16,ground border diggable ground left cluster gold scattered left enemy center rope right ladder right,level75_patch4,4118,3
lode_runner,16,ground border diggable ground left block gold top left enemy bottom left ladders center right,level75_patch4_flip,4119,3
lode_runner,16,ground border frame diggable ground central blocks ladder left rope none gold scattered enemy none,level76_patch1,4120,4
lode_runner,16,ground border top and bottom ladders left and center gold scattered right enemies near top center,level76_patch1_flip,4121,4
lode_runner,16,ground border top left ladder right rope mid gold top enemypink,level76_patch2,4122,3
lode_runner,16,ground border diggable ground right clusters ladder left rope top gold center enemy left,level76_patch2_flip,4123,1
lode_runner,16,ground border top and right diggable ground diagonal piles gold scattered ladder left rope center enemy,level76_patch3,4124,2
lode_runner,16,ground border diggable ground left mid clusters ladder center rope left gold right enemy none,level76_patch3_flip,4125,2
lode_runner,16,ground left and bottom diggable ground scattered rope mid ladder right gold left enemy center,level76_patch4,4126,3
lode_runner,16,ground border central ladder right diggable ground chamber with gold enemy pink person,level76_patch4_flip,4127,3
lode_runner,16,ground top left platform ladder far left rope mid left gold top center enemy pink person left,level77_patch1,4128,4
lode_runner,16,ground left mass ladder right rope top gold mid enemy upper right,level77_patch1_flip,4129,1
lode_runner,16,ground left mass diggable ground right ladder center rope top gold mid enemy top right,level77_patch2,4130,3
lode_runner,16,ground top left platform ladder far left gold mid left enemy pink person bottom left,level77_patch2_flip,4131,4
lode_runner,16,ground border left bottom right diggable ground center blocks ladder center gold top left enemy none,level77_patch3,4132,4
lode_runner,16,ground border top left ladder right gold top left enemy center,level77_patch3_flip,4133,4
lode_runner,16,ground border top left diggable ground center ladder right rope none gold scattered enemy none,level77_patch4,4134,3
lode_runner,16,ground border walls diggable ground central block ladder vertical center rope none gold none enemy none,level77_patch4_flip,4135,2
lode_runner,16,ground border top bottom diggable ground center left rope vertical center ladder left gold center enemy,level78_patch1,4136,3
lode_runner,16,ground left blocks diggable ground right slope ladders center rope none gold scattered enemy top,level78_patch1_flip,4137,3
lode_runner,16,ground bottom and right diggable ground bands gold scattered ladders right rope none enemy none,level78_patch2,4138,3
lode_runner,16,ground border diggable ground central blocks gold scattered inside enemy right middle ladder left rope none,level78_patch2_flip,4139,3
lode_runner,16,ground top and mid platforms diggable ground right mass ladders center and right rope none,level78_patch3,4140,3
lode_runner,16,ground border diggable ground blocks mid right ladder cluster center rope left gold top enemy top,level78_patch3_flip,4141,4
lode_runner,16,ground top right blocks diggable ground scattered gold left and mid enemy pink mid left ladder,level78_patch4,4142,3
lode_runner,16,ground border diggable ground platforms ladder left rope center gold scattered enemy lower center,level78_patch4_flip,4143,4
lode_runner,16,ground bottom and mid platforms ladders left and right rope top gold right mid enemy top,level79_patch1,4144,4
lode_runner,16,ground bottom band diggable ground scattered mid rope left ladder left gold left enemy top center,level79_patch1_flip,4145,3
lode_runner,16,ground platforms left and right ladder left rope top gold mid right enemy top center,level79_patch2,4146,3
lode_runner,16,ground bottom band ladders center right rope left gold left mid enemy top left,level79_patch2_flip,4147,4
lode_runner,16,ground border diggable ground center ladder left rope top gold right enemy top left,level79_patch3,4148,5
lode_runner,16,ground border diggable ground center gold scattered enemy top center ladder left rope none,level79_patch3_flip,4149,3
lode_runner,16,ground platforms left and right ladders center and right gold mid left enemy mid left,level79_patch4,4150,4
lode_runner,16,ground platforms throughout diggable ground left center rope center ladder left gold scattered enemy right center,level79_patch4_flip,4151,3
lode_runner,16,ground platforms left and right ladder center gold scattered enemy left,level7_patch1,4152,4
lode_runner,16,ground platforms across middle and right diggable ground top left ladders left and center gold,level7_patch1_flip,4153,2
lode_runner,16,ground left platforms rope top left ladder center diggable ground right gold scattered enemypink,level7_patch2,4154,3
lode_runner,16,ground blocks bottom left and mid right ladder center rope top right gold scattered enemy top right,level7_patch2_flip,4155,4
lode_runner,16,ground bottom band ladders central and right gold scattered mid left enemy top left,level7_patch3,4156,4
lode_runner,16,ground platforms across middle and lower rope left ladder center right gold scattered enemy top center,level7_patch3_flip,4157,3
lode_runner,16,ground left blocks diggable ground right mass ladder center rope top gold mid left enemy bottom,level7_patch4,4158,3
lode_runner,16,ground bottom band ladders left and center rope right gold scattered mid enemy bottom left,level7_patch4_flip,4159,3
lode_runner,16,ground border diggable ground center ladder left rope top gold scattered enemy right,level80_patch1,4160,4
lode_runner,16,ground left platforms rope center ladder right gold scattered enemypink person center,level80_patch1_flip,4161,4
lode_runner,16,ground left platforms diggable ground blocks top left gold scattered left enemypink person,level80_patch2,4162,3
lode_runner,16,ground border diggable ground top right gold top right ladder left rope mid left enemyp,level80_patch2_flip,4163,3
lode_runner,16,ground top right platform diggable ground left block ladder center gold scattered enemy top left,level80_patch3,4164,4
lode_runner,16,ground border left top diggable ground right ladder center gold right enemy top right,level80_patch3_flip,4165,2
lode_runner,16,ground top left platform rope above ladder center gold scattered enemy bottom left,level80_patch4,4166,4
lode_runner,16,ground bottom left platform ladder far left gold upper center enemy right center,level80_patch4_flip,4167,4
lode_runner,16,ground bottom band ladder left edge rope top center gold clusters mid right enemy top center,level81_patch1,4168,3
lode_runner,16,ground border top bottom diggable ground central clusters gold scattered left center enemy top left ladder,level81_patch1_flip,4169,4
lode_runner,16,ground bottom band ladders left center right gold clusters mid left mid right enemy top right,level81_patch2,4170,3
lode_runner,16,ground bottom left diggable ground mid left gold clusters mid right ladder center rope top left,level81_patch2_flip,4171,3
lode_runner,16,ground left mass diggable ground center right gold scattered enemy top left ladder center rope none,level81_patch3,4172,4
lode_runner,16,ground bottom band ladders center and right gold clusters left and right enemies scattered,level81_patch3_flip,4173,4
lode_runner,16,ground bottom band ladder center rope right gold clusters top enemy right mid,level81_patch4,4174,4
lode_runner,16,ground bottom band ladder left rope center diggable ground blocks top gold scattered enemy right,level81_patch4_flip,4175,2
lode_runner,16,ground border diggable ground center ladder right rope top gold scattered enemy left,level82_patch1,4176,3
lode_runner,16,ground top left ladders left rope mid gold scattered enemy right,level82_patch1_flip,4177,4
lode_runner,16,ground left and top platforms ladder far left rope mid gold scattered enemy right,level82_patch2,4178,4
lode_runner,16,ground border top left right diggable ground center ladder top right rope mid left gold scattered,level82_patch2_flip,4179,4
lode_runner,16,ground border diggable ground right gold scattered enemypink person center rope left ladder,level82_patch3,4180,4
lode_runner,16,ground border diggable ground left top clusters ladder left rope mid gold scattered enemy bottom left,level82_patch3_flip,4181,3
lode_runner,16,ground border diggable ground left block ladders left and center rope top gold top right,level82_patch4,4182,3
lode_runner,16,ground border diggable ground platforms ladders left right rope top gold left enemy center,level82_patch4_flip,4183,4
lode_runner,16,ground left and bottom diggable ground central rope none ladder central gold scattered enemy pink left,level83_patch1,4184,3
lode_runner,16,ground border diggable ground central mass ladders mid right rope left gold scattered enemy upper,level83_patch1_flip,4185,4
lode_runner,16,ground fills center right block diggable ground left slope ladders top left gold scattered enemy,level83_patch2,4186,2
lode_runner,16,ground left block diggable ground top rope right ladder gold scattered enemy none,level83_patch2_flip,4187,3
lode_runner,16,ground border diggable ground center rope left ladder mid gold scattered enemy right,level83_patch3,4188,4
lode_runner,16,ground top left diggable ground central ladders right rope upper gold,level83_patch3_flip,4189,4
lode_runner,16,ground border diggable ground center ladder left gold scattered enemy right,level83_patch4,4190,1
lode_runner,16,ground left block gold top left ladder top right rope right enemy bottom right,level83_patch4_flip,4191,2
lode_runner,16,ground platforms with ladders center left and right gold top center enemy top left,level84_patch1,4192,4
lode_runner,16,ground bottom and mid platforms ladder center rope right gold top left enemy top right,level84_patch1_flip,4193,3
lode_runner,16,ground platforms with ladders left and center rope right gold top and mid enemy right mid,level84_patch2,4194,4
lode_runner,16,ground platforms mid right ladders left and center rope mid gold scattered,level84_patch2_flip,4195,3
lode_runner,16,ground blocks fill map ladders left center right ropes mid right gold scattered enemy left mid,level84_patch3,4196,3
lode_runner,16,ground border maze diggable ground pockets ladders central right ropes sparse gold top left enemy,level84_patch3_flip,4197,4
lode_runner,16,ground platforms with ladders and ropes central gold scattered enemy pink person mid left,level84_patch4,4198,4
lode_runner,16,ground platforms layered ladders central ropes mid gold scattered enemy pink right,level84_patch4_flip,4199,3
lode_runner,16,ground border left top central diggable ground right ladder gold top center,level85_patch1,4200,3
lode_runner,16,ground border left bottom right diggable ground top left rope none ladder none gold scattered enemy,level85_patch1_flip,4201,4
lode_runner,16,ground platforms right heavy ladders center left rope none gold scattered enemy bottom left center,level85_patch2,4202,3
lode_runner,16,ground left mass diggable ground right tunnels ladders center ropes left gold scattered enemy pink,level85_patch2_flip,4203,4
lode_runner,16,ground border left bottom ladder right gold scattered mid enemy top left,level85_patch3,4204,2
lode_runner,16,ground border ring diggable ground left ladder gold scattered enemy top right,level85_patch3_flip,4205,2
lode_runner,16,ground border diggable ground platforms ladders left center rope top center gold top right enemy,level85_patch4,4206,4
lode_runner,16,ground border diggable ground blocks ladders right center rope top gold center enemy top,level85_patch4_flip,4207,4
lode_runner,16,ground border diggable ground top right cluster gold mid left enemy mid left,level86_patch1,4208,1
lode_runner,16,ground border left bottom right ladder top right diggable ground upper left gold mid left enemy,level86_patch1_flip,4209,4
lode_runner,16,ground border diggable ground central blocks ladders left and right gold mid left mid right,level86_patch2,4210,4
lode_runner,16,ground border top left right diggable ground scattered mid gold left mid enemy right mid ladder,level86_patch2_flip,4211,2
lode_runner,16,ground border diggable ground central blocks ladder bottom left rope none gold scattered enemy none,level86_patch3,4212,4
lode_runner,16,ground left and bottom diggable ground center rope right ladder right gold scattered enemy right,level86_patch3_flip,4213,4
lode_runner,16,ground bottom and sides diggable ground central pit ladder center rope none gold left and right,level86_patch4,4214,4
lode_runner,16,ground bottom band diggable ground central blocks ladders left and mid gold scattered enemy right,level86_patch4_flip,4215,4
lode_runner,16,ground border bottom diggable ground scattered blocks ladders two vertical center columns gold in blocks,level87_patch1,4216,4
lode_runner,16,ground bottom band ladders two vertical columns gold scattered top enemy right mid,level87_patch1_flip,4217,5
lode_runner,16,ground bottom strip ladders four tall columns gold scattered on ladders no enemypink,level87_patch2,4218,2
lode_runner,16,ground bottom strip ladders left center right gold clusters top left top right enemy center,level87_patch2_flip,4219,4
lode_runner,16,ground bottom row diggable ground above gold columns left center right ladder center rope none enemy,level87_patch3,4220,4
lode_runner,16,ground bottom row ladder columns evenly spaced gold top corners enemy center,level87_patch3_flip,4221,4
lode_runner,16,ground bottom row ladder columns left and right gold scattered enemypink person on ground,level87_patch4,4222,3
lode_runner,16,ground bottom band ladders columns gold top corners enemy left right ground,level87_patch4_flip,4223,3
lode_runner,16,ground border left bottom right diggable ground large center ladder right gold mid,level88_patch1,4224,1
lode_runner,16,ground border diggable ground filled center gold center enemy none rope none ladder left,level88_patch1_flip,4225,3
lode_runner,16,ground border diggable ground central columns ladders left and right gold scattered left enemy top,level88_patch2,4226,4
lode_runner,16,ground border diggable ground central columns ladders right ropes mid gold scattered enemy top,level88_patch2_flip,4227,4
lode_runner,16,ground fills map rope left edge ladder right edge gold top left and mid left enemy bottom,level88_patch3,4228,2
lode_runner,16,ground border diggable ground center gold scattered enemy left ladder left rope none,level88_patch3_flip,4229,3
lode_runner,16,ground border diggable ground left clusters ladders center right gold scattered enemy left,level88_patch4,4230,3
lode_runner,16,ground border diggable ground central corridors ladders left and right ropes top gold scattered enemy,level88_patch4_flip,4231,4
lode_runner,16,ground border ladders left and right rope mid diggable ground scattered gold clusters enemy lower,level89_patch1,4232,4
lode_runner,16,ground border diggable ground center ladder left rope mid gold scattered enemy right,level89_patch1_flip,4233,4
lode_runner,16,ground blocks left and center rope left ladder center gold scattered enemy top left,level89_patch2,4234,3
lode_runner,16,ground border diggable ground center block ladder right rope top gold scattered enemy top center,level89_patch2_flip,4235,3
lode_runner,16,ground left block ladder shafts center and right gold scattered mid enemy upper left rope none,level89_patch3,4236,3
lode_runner,16,ground border diggable ground scattered center rope right ladder left gold mid enemy top left,level89_patch3_flip,4237,4
lode_runner,16,ground border diggable ground center platforms ladder left rope top gold scattered enemy right,level89_patch4,4238,3
lode_runner,16,ground border top left right diggable ground center ladder right rope none gold scattered enemy none,level89_patch4_flip,4239,4
lode_runner,16,ground border left and bottom diggable ground left block gold inside ladder right wall rope top,level8_patch1,4240,3
lode_runner,16,ground border diggable ground right column gold top center enemy mid right ladder left rope top,level8_patch1_flip,4241,3
lode_runner,16,ground border diggable ground right column ladder left rope top gold top and mid enemy right,level8_patch2,4242,3
lode_runner,16,ground border left diggable ground left ladder right gold top left and mid,level8_patch2_flip,4243,2
lode_runner,16,ground border diggable ground central rope ladder left right gold scattered enemy bottom left,level8_patch3,4244,4
lode_runner,16,ground border diggable ground central rope right ladder left gold upper enemy lower,level8_patch3_flip,4245,4
lode_runner,16,ground border diggable ground right maze ladder left rope top gold scattered enemy bottom left,level8_patch4,4246,4
lode_runner,16,ground border diggable ground center ladder right rope top gold left enemy right,level8_patch4_flip,4247,4
lode_runner,16,ground platforms across top mid and bottom ladders right and center rope top,level90_patch1,4248,4
lode_runner,16,ground platforms across middle and bottom ladders left center right rope top gold clustered right enemy,level90_patch1_flip,4249,4
lode_runner,16,ground borders diggable ground center right ladder left rope top gold scattered enemy upper left,level90_patch2,4250,4
lode_runner,16,ground left blocks diggable ground center ladders top right rope top gold scattered enemy left,level90_patch2_flip,4251,4
lode_runner,16,ground border diggable ground center rope top ladder left right gold scattered enemy center,level90_patch3,4252,3
lode_runner,16,ground border platforms ladders center right rope top left gold scattered enemy bottom left,level90_patch3_flip,4253,3
lode_runner,16,ground left platforms diggable ground center blocks ladder center rope right gold mid enemy bottom center,level90_patch4,4254,3
lode_runner,16,ground border diggable ground left blocks ladder center rope left gold top right enemy bottom center,level90_patch4_flip,4255,4
lode_runner,16,ground border top right diggable ground left mid gold scattered left ladder right,level91_patch1,4256,3
lode_runner,16,ground bottom band ladders left and center rope mid gold right enemy top left,level91_patch1_flip,4257,3
lode_runner,16,ground left blocks diggable ground center rope top ladder center gold right enemy top left,level91_patch2,4258,3
lode_runner,16,ground bottom band diggable ground left mid cluster gold scattered mid enemy top center ladder center,level91_patch2_flip,4259,4
lode_runner,16,ground bottom platform diggable ground left and right blocks ladder left rope top gold bottom center,level91_patch3,4260,4
lode_runner,16,ground border diggable ground left wall ladder left rope top gold mid right enemy top left,level91_patch3_flip,4261,2
lode_runner,16,ground border diggable ground left and right blocks ladder right rope left gold bottom enemy top,level91_patch4,4262,3
lode_runner,16,ground border diggable ground left and right blocks ladders center and right rope top gold,level91_patch4_flip,4263,3
lode_runner,16,ground left platform diggable ground right blocks ladder top left rope mid left gold scattered enemy,level92_patch1,4264,4
lode_runner,16,ground platforms left and right ladders center and top rope top gold mid left enemy center,level92_patch1_flip,4265,3
lode_runner,16,ground maze left diggable ground right ladder center rope right gold left enemy top right,level92_patch2,4266,3
lode_runner,16,ground left and right blocks ladders center rope top gold top right enemy left,level92_patch2_flip,4267,3
lode_runner,16,ground top left and bottom platforms ladder center rope top gold top center enemy left bottom,level92_patch3,4268,2
lode_runner,16,ground bottom left ladder center rope top gold top left enemy top left,level92_patch3_flip,4269,4
lode_runner,16,ground left mass diggable ground right platforms ladder center rope top gold right enemy right,level92_patch4,4270,3
lode_runner,16,ground bottom band ladders center left right gold top center enemy left mid diggable ground,level92_patch4_flip,4271,3
lode_runner,16,ground bottom left and right diggable ground right rope center ladder left gold top enemy left,level93_patch1,4272,5
lode_runner,16,ground bottom left and right blocks ladders central and sides ropes mid gold top left enemy,level93_patch1_flip,4273,4
lode_runner,16,ground blocks left and bottom diggable ground center columns ladders vertical ropes none gold left,level93_patch2,4274,3
lode_runner,16,ground bottom band diggable ground left mid rope left ladder center gold top right enemy top,level93_patch2_flip,4275,4
lode_runner,16,ground bottom band ladders left center right gold scattered upper left enemy upper left,level93_patch3,4276,4
lode_runner,16,ground top band ladders center ropes right diggable ground left gold left enemy top right,level93_patch3_flip,4277,4
lode_runner,16,ground blocks left top ladders center rope top gold scattered enemy bottom,level93_patch4,4278,4
lode_runner,16,ground border diggable ground clusters right gold scattered enemy left ladder center rope none,level93_patch4_flip,4279,4
lode_runner,16,ground border maze diggable ground pockets ladders center left rope top gold top right enemies,level94_patch1,4280,3
lode_runner,16,ground border walls diggable ground central maze ladders mid rope right gold scattered enemy left,level94_patch1_flip,4281,3
lode_runner,16,ground border diggable ground platforms ladders left center rope top right gold scattered enemy left,level94_patch2,4282,3
lode_runner,16,ground border maze ladders right center gold center enemies left center,level94_patch2_flip,4283,4
lode_runner,16,ground border platforms ladders left center rope top center gold scattered enemy top center,level94_patch3,4284,3
lode_runner,16,ground border right bottom diggable ground center ladders mid ropes left gold scattered enemy pink,level94_patch3_flip,4285,3
lode_runner,16,ground border diggable ground scattered gold mid lanes ladders left ropes none enemy bottom left,level94_patch4,4286,2
lode_runner,16,ground border maze diggable ground corridors ladders right gold scattered enemy none,level94_patch4_flip,4287,3
lode_runner,16,ground left block ladder top center rope mid right gold mid left enemy top left,level95_patch1,4288,4
lode_runner,16,ground border left bottom ladder top center gold mid right enemy left mid,level95_patch1_flip,4289,2
lode_runner,16,ground border diggable ground central block gold left and right enemy top center ladders sides,level95_patch2,4290,3
lode_runner,16,ground bottom ladders left and center rope top gold mid right enemy,level95_patch2_flip,4291,3
lode_runner,16,ground border diggable ground right clusters ladders left center rope top gold scattered enemy center,level95_patch3,4292,3
lode_runner,16,ground border left and bottom diggable ground left mass ladder center rope top gold mid enemy,level95_patch3_flip,4293,3
lode_runner,16,ground border diggable ground central u pit gold mid left right enemy top right,level95_patch4,4294,4
lode_runner,16,ground border diggable ground central ladder rope top gold scattered enemy upper left,level95_patch4_flip,4295,3
lode_runner,16,ground platforms top and mid right gold scattered enemy pink person mid left ladder left rope center,level96_patch1,4296,3
lode_runner,16,ground border left top ladder right rope top gold left enemy center,level96_patch1_flip,4297,3
lode_runner,16,ground top platforms ladder center rope right gold scattered enemy top left,level96_patch2,4298,3
lode_runner,16,ground top and mid platforms ladders center right gold scattered enemy none,level96_patch2_flip,4299,1
lode_runner,16,ground border diggable ground left blocks ladders left rope center gold scattered enemy left center,level96_patch3,4300,3
lode_runner,16,ground border with central shaft ladder rope left gold scattered enemy pink person upper left,level96_patch3_flip,4301,5
lode_runner,16,ground platforms across map ladders center and right rope left gold scattered enemy right middle,level96_patch4,4302,4
lode_runner,16,ground border diggable ground center right rope top ladder center gold scattered enemy left,level96_patch4_flip,4303,3
lode_runner,16,ground bottom right block diggable ground top right gold scattered left enemy pink left ladder far,level97_patch1,4304,2
lode_runner,16,ground left block ladder top left rope across mid diggable ground right gold right enemy right,level97_patch1_flip,4305,4
lode_runner,16,ground left block ladder top left diggable ground right columns gold scattered enemy none,level97_patch2,4306,3
lode_runner,16,ground bottom band diggable ground right block ladders left and mid ropes left gold scattered,level97_patch2_flip,4307,4
lode_runner,16,ground bottom left diggable ground right ladder center gold left slope enemy,level97_patch3,4308,2
lode_runner,16,ground left block ladder top left gold diagonal right enemy lower left,level97_patch3_flip,4309,2
lode_runner,16,ground left wall diggable ground top band ladders right columns gold top left enemy center,level97_patch4,4310,3
lode_runner,16,ground border diggable ground center ladder left rope right gold top enemy center,level97_patch4_flip,4311,4
lode_runner,16,ground border left bottom diggable ground scattered mid right ladder center rope right gold clusters enemy,level98_patch1,4312,4
lode_runner,16,ground left block ladder center rope top gold scattered enemy right,level98_patch1_flip,4313,3
lode_runner,16,ground border top bottom diggable ground scattered platforms ladders central right rope none gold right,level98_patch2,4314,4
lode_runner,16,ground border diggable ground center blocks ladder left rope right gold left center enemy center,level98_patch2_flip,4315,4
lode_runner,16,ground left wall diggable ground top right gold scattered enemy center ladder right rope center,level98_patch3,4316,4
lode_runner,16,ground bottom and right diggable ground center rope left ladder left gold scattered enemy pink person,level98_patch3_flip,4317,4
lode_runner,16,ground border platforms ladders center rope left gold scattered enemy bottom center,level98_patch4,4318,4
lode_runner,16,ground border diggable ground blocks ladders center right ropes left gold scattered enemy bottom center,level98_patch4_flip,4319,4
lode_runner,16,ground bottom band ladder center rope left gold scattered enemy right,level99_patch1,4320,3
lode_runner,16,ground top band ladders right gold scattered enemies mid diggable ground sparse,level99_patch1_flip,4321,3
lode_runner,16,ground border top left ladder center right rope top gold top left enemy,level99_patch2,4322,4
lode_runner,16,ground platforms mid and bottom ladders left and center rope top gold top left enemy pink,level99_patch2_flip,4323,3
lode_runner,16,ground top band ladders left right diggable ground central mound gold scattered enemy near top,level99_patch3,4324,4
lode_runner,16,ground border top bottom left ladder left gold top center enemy top center diggable ground mound,level99_patch3_flip,4325,4
lode_runner,16,ground border platforms diggable ground center band gold scattered enemy top center ladder left rope none,level99_patch4,4326,1
lode_runner,16,ground platforms mid and low rope left ladder far left enemy top left gold scattered mid,level99_patch4_flip,4327,2
lode_runner,16,ground left wall diggable ground top and right gold midright enemy center rope none ladder,level9_patch1,4328,2
lode_runner,16,ground fills right half ladder on far right gold left enemy left dig,level9_patch1_flip,4329,4
lode_runner,16,ground bottom band diggable ground left mass ladder right wall gold left enemy upper left,level9_patch2,4330,4
lode_runner,16,ground border left top diggable ground fills ladder left rope top gold,level9_patch2_flip,4331,4
lode_runner,16,ground top band ladder left edge enemy top left and top right,level9_patch3,4332,3
lode_runner,16,ground border top right diggable ground left ladder right enemypink person top corners,level9_patch3_flip,4333,3
lode_runner,16,ground fills map ladder right rope top gold left enemy top center,level9_patch4,4334,4
lode_runner,16,ground fills left and top rope center ladder left gold right enemy bottom,level9_patch4_flip,4335,2
super_mario_bros,16,flat ground with solid ceiling of breakable block,mario-1-1_patch1,4336,3
super_mario_bros,16,flat ground with two goomba between two pipes,mario-1-1_patch10,4337,3
super_mario_bros,16,flat ground with two goomba between two pipe,mario-1-1_patch10_flip,4338,3
super_mario_bros,16,flat ground with central pipe and two goomba left and breakable block right,mario-1-1_patch11,4339,3
super_mario_bros,16,flat ground with central pipe and two goomba on right,mario-1-1_patch11_flip,4340,3
super_mario_bros,16,ground left with pipe and floating breakable block,mario-1-1_patch12,4341,2
super_mario_bros,16,ground with pipe right and goomba far right,mario-1-1_patch12_flip,4342,3
super_mario_bros,16,flat ground split by central gap with small breakable block cluster above,mario-1-1_patch13,4343,1
super_mario_bros,16,two ground platforms separated by gap with breakable block ceiling right,mario-1-1_patch13_flip,4344,3
super_mario_bros,16,flat ground with goomba and question block near right wall,mario-1-1_patch14,4345,2
super_mario_bros,16,ground along bottom with goomba and question block mid left,mario-1-1_patch14_flip,4346,1
super_mario_bros,16,two elevated brick platforms with question block and goomba above ground,mario-1-1_patch15,4347,3
super_mario_bros,16,two brick platforms with goomba and question block above wide ground strip,mario-1-1_patch15_flip,4348,4
super_mario_bros,16,two elevated brick platforms with goomba and question block left ground split into two blocks,mario-1-1_patch16,4349,3
